# MODIS Aqua GEOGRAPHIC METADATA TEXT FILE day 2024-03-28
# NFiles = 199, max geo IngestTime = 2024-03-28 17:56:07.627394
# GranuleID,StartDateTime,ArchiveSet,OrbitNumber,DayNightFlag,EastBoundingCoord,NorthBoundingCoord,SouthBoundingCoord,WestBoundingCoord,GRingLongitude1,GRingLongitude2,GRingLongitude3,GRingLongitude4,GRingLatitude1,GRingLatitude2,GRingLatitude3,GRingLatitude4
MYD03.A2024088.0125.061.2024088032020.NRT.hdf,2024-03-28 01:25,61,116532,N,45.2795664931767,64.2731465202057,42.0935532450945,2.29855871965173,2.43199117238395,45.2811367638539,31.3301203653718,2.2960624115046,64.2533271968657,58.0405259558702,41.9530324222986,45.9356419243539
MYD03.A2024088.0130.061.2024088032022.NRT.hdf,2024-03-28 01:30,61,116532,N,30.8605207091888,46.3497590941817,24.9590584283389,0.120409268867198,1.99719752805306,30.8640083365369,23.3259114652464,0.0977080993641681,46.3697752689383,42.1595540937694,24.881446291543,28.0783738639766
MYD03.A2024088.0135.061.2024088031955.NRT.hdf,2024-03-28 01:35,61,116532,N,22.9902877499096,28.3946696220448,7.32176430937727,-2.86341703009575,-0.0528339679681306,22.9971099563087,18.0021639363572,-2.88466573324932,28.4244192813484,25.0292518667934,7.29142974320923,10.2553580559339
MYD03.A2024088.0140.061.2024088031948.NRT.hdf,2024-03-28 01:40,61,116532,N,17.834478306478,10.4426006013301,-10.5408612917744,-6.73579882603496,-2.95938999938636,17.848311915051,14.0660756089982,-6.74191345088671,10.4741234668473,7.39003799647165,-10.5593235000084,-7.47322957908667
MYD03.A2024088.0145.061.2024088032023.NRT.hdf,2024-03-28 01:45,61,116532,N,14.0701025095253,-7.39983724082788,-28.4691708477135,-11.9982125508385,-6.75882804439791,14.2552164546945,11.1764626971202,-12.0053836656292,-7.37629563972562,-10.4885083242946,-28.622700622961,-25.0539796435424
MYD03.A2024088.0150.061.2024088032024.NRT.hdf,2024-03-28 01:50,61,116532,N,11.2070490772973,-24.9846487021134,-46.3719258402529,-19.9693318828524,-11.9776891744205,11.5672359185791,9.14399160203746,-20.0444037452989,-24.9702121795926,-28.4162529253689,-46.6491290931305,-42.0720133689689
MYD03.A2024088.0155.061.2024088032142.NRT.hdf,2024-03-28 01:55,61,116532,N,9.18261883416233,-42.0211818789673,-64.2191522353464,-34.4800060726545,-19.9334112441792,9.75342685318807,8.70237899603298,-34.7312123651152,-42.0114182132521,-46.2997914054526,-64.5619753205116,-57.73599193143
MYD03.A2024088.0200.061.2024088032402.NRT.hdf,2024-03-28 02:00,61,116532,N,17.8705472451351,-57.7725931160346,-82.0771554133829,-67.1349724401639,-34.3947524841452,9.52857039110458,18.5345173133376,-67.4358140511955,-57.7683883387769,-64.0875602305247,-82.16883210584,-69.1044157794209
MYD03.A2024088.0205.061.2024088032757.NRT.hdf,2024-03-28 02:05,61,116532,B,180,-68.5153616368543,-89.9880657261277,-180,-66.9225933261529,20.3723795697983,164.505593486108,-118.652332261967,-69.3373171223115,-81.545272925895,-79.3512613147465,-68.1776882000816
MYD03.A2024088.0210.061.2024088032338.NRT.hdf,2024-03-28 02:10,61,116532,D,-118.981676012198,-56.1247523199667,-80.1142784477466,163.701248917242,-118.979678495084,162.124430803429,170.299668396458,-148.308027396301,-68.5532097646078,-79.7899211666326,-61.6560898648975,-55.8801891943942
MYD03.A2024088.0215.061.2024088032043.NRT.hdf,2024-03-28 02:15,61,116532,D,-148.938650555628,-40.1504345365971,-62.1665606946033,169.517250092179,-148.937299312451,169.854238619155,169.510678465176,-161.81148641386,-56.1898798927315,-62.1517861948987,-43.8967453142218,-39.9941187661527
MYD03.A2024088.0220.061.2024088032041.NRT.hdf,2024-03-28 02:20,61,116532,D,-162.34883958964,-23.0207798434006,-44.3101614697698,167.357196085566,-162.345539462219,169.332105689107,167.334398384706,-169.499700284838,-40.2219049420724,-44.3277027499793,-26.0925796802011,-22.9303601526551
MYD03.A2024088.0225.061.2024088032048.NRT.hdf,2024-03-28 02:25,61,116532,D,-169.904910321852,-5.38663059383115,-26.3932220237257,164.392747652518,-169.899813614579,167.306537104607,164.372935776478,-174.716456536081,-23.0911104415404,-26.4155344751697,-8.2833581985088,-5.34487198086956
MYD03.A2024088.0230.061.2024088032045.NRT.hdf,2024-03-28 02:30,61,116533,D,-174.964385963009,12.486221853995,-8.45714075773769,160.496221459942,-174.95813774444,164.401024729928,160.480395480842,-178.643539434528,-5.45892980622884,-8.47603580238318,9.46507067897371,12.5288387015207
MYD03.A2024088.0235.061.2024088032052.NRT.hdf,2024-03-28 02:35,61,116533,D,-178.719163407196,30.4521664516354,9.3971199020874,155.108359678423,-178.61079647046,160.5059799174,155.028654744654,178.358509639068,12.4271093227889,9.3799474759493,27.0533916995334,30.6180420534978
MYD03.A2024088.0240.061.2024088032056.NRT.hdf,2024-03-28 02:40,61,116533,D,178.389923856981,48.4125260908174,27.0030771154616,146.761755365536,178.68678016909,155.130961284809,146.573452420996,176.27959515417,30.3941072516231,26.9893875787191,44.0627876245958,48.6965337846529
MYD03.A2024088.0245.061.2024088050623.NRT.hdf,2024-03-28 02:45,61,116533,D,176.320203569237,66.3409496977609,44.0533337468405,131.015134512469,176.844861419713,146.79751159713,130.647924964603,175.847658502212,48.3442098046259,44.0443901517487,59.5994346382555,66.6842448368461
MYD03.A2024088.0250.061.2024088050707.NRT.hdf,2024-03-28 02:50,61,116533,D,-170.803470962046,84.2834928301353,59.6883560604513,94.573891769466,176.824229331125,131.10511244489,94.3101976454501,-169.587545943881,66.2087842959254,59.685246890571,70.1263180129605,84.3041085051391
MYD03.A2024088.0255.061.2024088051955.NRT.hdf,2024-03-28 02:55,61,116533,B,180,89.990806205781,67.5811685013826,-180,-168.170493267458,94.7737995122735,43.1698392481284,-24.4854443320944,83.6972693603354,70.4093358696082,67.2646258258205,77.1778211217345
MYD03.A2024088.0300.061.2024088051557.NRT.hdf,2024-03-28 03:00,61,116533,N,42.7541394556311,77.8233116670175,54.216766906634,-24.9714000092563,-26.54470209806,42.7561086595306,16.5101911269626,-21.5444308886588,77.6250467847737,67.6237840019368,54.0101219734457,59.3239784856958
MYD03.A2024088.0305.061.2024088051539.NRT.hdf,2024-03-28 03:05,61,116533,N,15.9465787997253,59.7999772353327,37.8906801999151,-22.8538654778098,-22.1000408997251,15.9478568230802,4.26002932809304,-22.8637711849128,59.8015557572663,54.2816080181822,37.7679016838784,41.4808041855321
MYD03.A2024088.0310.061.2024088051321.NRT.hdf,2024-03-28 03:10,61,116533,N,3.82398036180856,41.8732095522684,20.5899653637719,-25.244548975736,-23.1101288972568,3.82797911136551,-2.86685594037423,-25.2684831987037,41.8968848717823,37.9575236325865,20.5257813994373,23.6257748085939
MYD03.A2024088.0315.061.2024088051356.NRT.hdf,2024-03-28 03:15,61,116533,N,-3.16166131118031,23.9121983165571,2.87670881539673,-28.4255712972046,-25.3942528478399,-3.15591542486269,-7.76904786444311,-28.4439107476277,23.943188954625,20.6605232413095,2.85637791215264,5.82085494425063
MYD03.A2024088.0320.061.2024088051353.NRT.hdf,2024-03-28 03:20,61,116533,N,-7.88862484369363,5.975183477409,-15.0138533099244,-32.5731838166479,-28.4993177091715,-7.83612963938352,-11.4173824817975,-32.5795778919481,6.00490867162577,2.93939543629458,-15.0667176115097,-11.8939802570067
MYD03.A2024088.0325.061.2024088051356.NRT.hdf,2024-03-28 03:25,61,116533,N,-11.4079775683387,-11.8206209989929,-32.9426864898863,-38.3369680117046,-32.5753559872755,-11.1815283331715,-14.1089996866265,-38.3443847788304,-11.8011229101066,-14.9624742273773,-33.128844292822,-29.3740670409453
MYD03.A2024088.0330.061.2024088051351.NRT.hdf,2024-03-28 03:30,61,116533,N,-14.0738011551656,-29.3050901200625,-50.8293359061205,-47.4065286514372,-38.3129117371199,-13.6660739765993,-15.8720793893568,-47.5173611382797,-29.2917153930651,-32.8867195669599,-51.1339324668808,-46.1620706236582
MYD03.A2024088.0335.061.2024088051449.NRT.hdf,2024-03-28 03:35,61,116533,N,-15.4560404487209,-46.124894894634,-68.6771100860857,-64.893786274416,-47.3632192290581,-15.1963696376329,-15.4647715604603,-65.1970825000302,-46.116442479816,-50.750755024742,-69.0060268213867,-61.2000834213577
MYD03.A2024088.0340.061.2024088051837.NRT.hdf,2024-03-28 03:40,61,116533,N,10.7466179485975,-61.2732494474103,-86.5358069545665,-104.568649988996,-64.7881242447495,-14.5379097336549,14.1234529836348,-104.719772825474,-61.2704502134741,-68.5032193918068,-86.1481966262715,-70.3440938660108
