# MODIS Aqua GEOGRAPHIC METADATA TEXT FILE day 2024-03-26
# NFiles = 212, max geo IngestTime = 2024-03-26 19:56:50.101946
# GranuleID,StartDateTime,ArchiveSet,OrbitNumber,DayNightFlag,EastBoundingCoord,NorthBoundingCoord,SouthBoundingCoord,WestBoundingCoord,GRingLongitude1,GRingLongitude2,GRingLongitude3,GRingLongitude4,GRingLatitude1,GRingLatitude2,GRingLatitude3,GRingLatitude4
MYD03.A2024086.0515.061.2024086065311.NRT.hdf,2024-03-26 05:15,61,116505,N,-36.7370888904377,5.54274424525949,-15.4460905696926,-61.4306408076584,-57.3272193565882,-36.6857780716976,-40.2486779014806,-61.4375401203496,5.57153481585916,2.50978549517131,-15.5020636860831,-12.3228302472019
MYD03.A2024086.0520.061.2024086065304.NRT.hdf,2024-03-26 05:20,61,116505,N,-40.2383058541485,-12.2494873504909,-33.375992306162,-67.2392229419135,-61.4215554608001,-40.0012081202595,-42.9134803776422,-67.2438206479482,-12.2323898103711,-15.3955713687945,-33.564994011731,-29.7960343178212
MYD03.A2024086.0525.061.2024086065306.NRT.hdf,2024-03-26 05:25,61,116505,N,-42.8778917040628,-29.7267129597254,-51.2608996005777,-76.4454794209276,-67.2150509251227,-42.4637858873821,-44.6452475763586,-76.5393802831419,-29.7148759961893,-33.3197227419361,-51.5695213877274,-46.5608392000706
MYD03.A2024086.0530.061.2024086065422.NRT.hdf,2024-03-26 05:30,61,116505,N,-44.1025166678856,-46.5185362168689,-69.197315087879,-94.3970705247914,-76.4009996345675,-43.9485913985944,-44.1071660060163,-94.703652568949,-46.5102652058678,-51.1815799567777,-69.5261256156858,-61.5873088802618
MYD03.A2024086.0535.061.2024086065803.NRT.hdf,2024-03-26 05:35,61,116505,N,-13.4928065634949,-61.6598373666159,-87.0546271762596,-134.891407753255,-94.289749792252,-43.1628023533312,-9.23715758865596,-135.019300007155,-61.6570525581035,-69.015626759693,-86.5313436771969,-70.4235819779411
MYD03.A2024086.0540.061.2024086070022.NRT.hdf,2024-03-26 05:40,61,116505,B,180,-65.7860230798736,-89.9900859874877,-180,-134.657830590077,-10.6475446033023,114.805287123345,177.034258872941,-70.724405761155,-85.9045186430781,-74.4959053079294,-65.4667989719534
MYD03.A2024086.0545.061.2024086065548.NRT.hdf,2024-03-26 05:45,61,116505,D,176.540800989607,-51.9423680416835,-75.1375544942561,114.45576657851,176.542657678472,113.236331299709,116.851691035336,153.604483023679,-65.8348354532472,-74.9581087114233,-56.8077345222052,-51.7248484515403
MYD03.A2024086.0550.061.2024086065337.NRT.hdf,2024-03-26 05:50,61,116505,D,152.986944628905,-35.5369052899449,-57.278625048911,115.550181176145,152.988238420794,116.492466865572,115.537931584924,142.280015656217,-52.010050417588,-57.2850722876922,-39.0275851571951,-35.4002378910817
MYD03.A2024086.0555.061.2024086065328.NRT.hdf,2024-03-26 05:55,61,116505,D,141.77674696396,-18.2324809173868,-39.4146909662521,113.180731396559,141.780737090957,115.43329717874,113.156814282571,135.462574673335,-35.6088191957032,-39.4361078185931,-21.2162079535699,-18.1567023037342
MYD03.A2024086.0600.061.2024086065347.NRT.hdf,2024-03-26 06:00,61,116506,D,135.095901009824,-0.514434381972566,-21.4849264482565,109.989818100407,135.101377761422,113.151498974372,109.973868633106,130.672741629942,-18.3028131624386,-21.5071713620852,-3.42388523734199,-0.483622536213998
MYD03.A2024086.0605.061.2024086065348.NRT.hdf,2024-03-26 06:05,61,116506,D,130.473595903337,17.3936098778646,-3.56069413086878,105.768911657327,130.480073778002,110.000050429209,105.735659383984,126.999667196867,-0.586784082619791,-3.57940011306832,14.3079461795482,17.4666317510638
