# MODIS Aqua GEOGRAPHIC METADATA TEXT FILE day 2024-04-09
# NFiles = 211, max geo IngestTime = 2024-04-09 18:28:44.484318
# GranuleID,StartDateTime,ArchiveSet,OrbitNumber,DayNightFlag,EastBoundingCoord,NorthBoundingCoord,SouthBoundingCoord,WestBoundingCoord,GRingLongitude1,GRingLongitude2,GRingLongitude3,GRingLongitude4,GRingLatitude1,GRingLatitude2,GRingLatitude3,GRingLatitude4
MYD03.A2024100.0105.061.2024100015624.NRT.hdf,2024-04-09 01:05,61,116707,D,-158.101483898178,55.5754804584662,33.9090981209829,166.253974130065,-157.720565879578,176.73985582215,166.005531074071,-159.758759260384,37.573244483864,33.8970621150246,50.5404446507221,55.8991748135087
MYD03.A2024100.0110.061.2024100031948.NRT.hdf,2024-04-09 01:10,61,116707,D,-158.397077383328,73.5070308885677,50.5593096698066,144.54685102628,-159.055457069063,166.309358962986,144.094093431707,-158.364719763874,55.4946059873983,50.5525476603295,64.8082438378415,73.8173674392465
MYD03.A2024100.0115.061.2024100033858.NRT.hdf,2024-04-09 01:15,61,116707,D,180,89.9934898520092,64.9772006793472,-180,-157.118601203868,144.662138337384,96.9299102837416,-37.8271259161723,73.2978989181281,64.9764779686839,70.8885243388069,87.1037894361356
MYD03.A2024100.0120.061.2024100033619.NRT.hdf,2024-04-09 01:20,61,116707,B,97.0553643990632,88.5983182774311,62.9373173741564,-46.7962356282002,-50.5093937621517,97.0571763737567,54.2036414537954,2.29511398470149,87.0875935224113,71.2222301046591,62.6608973841445,70.1034172989367
MYD03.A2024100.0125.061.2024100033000.NRT.hdf,2024-04-09 01:25,61,116707,N,53.6460208648094,70.6576133792203,47.8830112143803,2.1115543867906,1.22793602086102,53.647706359635,35.1033474387095,2.56550846207623,70.5823449073632,62.9891487476455,47.7122154540338,52.1996958175565
MYD03.A2024100.0130.061.2024100032817.NRT.hdf,2024-04-09 01:30,61,116707,N,34.5809545692423,52.6457241630116,31.0547648762042,0.762747377489284,2.21142274410116,34.5841968448606,25.4797376184067,0.743285586787409,52.6613727093821,47.9474807937051,30.9574453944278,34.3485026151527
MYD03.A2024100.0135.061.2024100032643.NRT.hdf,2024-04-09 01:35,61,116707,N,25.0958608287772,34.7032964684507,13.5516285089419,-1.96650280218788,0.537642530216952,25.1004023890843,19.4334496954987,-1.98991578308164,34.7296047261333,31.1245837076593,13.5063221910379,16.5091904136229
MYD03.A2024100.0140.061.2024100032904.NRT.hdf,2024-04-09 01:40,61,116707,N,19.2056709883146,16.7407177132299,-4.25385260339866,-5.49256371915055,-2.08553595728718,19.2118080536359,15.0903011274362,-5.50370014386781,16.7722102985877,13.6206221374504,-4.2630861807677,-1.25678838860228
MYD03.A2024100.0145.061.2024100032807.NRT.hdf,2024-04-09 01:45,61,116707,N,15.0262890309199,-1.15384091528508,-22.1733059592553,-10.17298589667,-5.54009241882707,15.1549955773285,11.854083232282,-10.1798013865031,-1.1261458718103,-4.19799728763773,-22.2793384493189,-18.9245871311491
MYD03.A2024100.0150.061.2024100032748.NRT.hdf,2024-04-09 01:50,61,116707,N,11.8769509067663,-18.8551232693916,-40.0950824977222,-16.9465942094364,-10.1557267565641,12.1723075678143,9.494451634734,-16.9802354441494,-18.8394322182577,-22.1231332357066,-40.3310038774031,-36.1975364584059
MYD03.A2024100.0155.061.2024100032754.NRT.hdf,2024-04-09 01:55,61,116707,N,9.53015260253269,-36.1327307105778,-57.9547998129347,-28.4040545319913,-16.9187532457225,10.0182081652758,8.28427039842596,-28.5856992650951,-36.1211955063602,-40.0308834223874,-58.2931132438844,-52.4920530549441
MYD03.A2024100.0200.061.2024100033220.NRT.hdf,2024-04-09 02:00,61,116707,N,10.9988451317984,-52.4905023233511,-75.8126491936443,-52.6551801699762,-28.3407249409645,8.96738171657753,11.1080491786149,-53.0106361235772,-52.4843425195877,-57.8615646670627,-76.0829382335675,-66.0256157814894
MYD03.A2024100.0205.061.2024100035031.NRT.hdf,2024-04-09 02:05,61,116707,N,180,-66.1715843790535,-89.988582814862,-180,-52.4916609767464,12.4800944168297,148.245514644889,-101.886637067131,-66.166772202507,-75.5271046019661,-85.2322532981708,-70.272967754504
MYD03.A2024100.0210.061.2024100033545.NRT.hdf,2024-04-09 02:10,61,116707,B,-101.889016099342,-61.1937711461783,-86.3776746155291,144.456699770412,-101.887099936521,140.605615624117,169.577656198072,-140.802883570423,-70.637822291517,-85.439583426523,-67.9545436698704,-60.9126757508151
MYD03.A2024100.0215.061.2024100033121.NRT.hdf,2024-04-09 02:15,61,116707,D,-141.401471132511,-45.9431724692791,-68.5161177537484,169.419836823511,-141.399883530859,168.795691594435,169.755174083388,-158.284605556256,-61.2531169814667,-68.4466438979155,-50.1271050848822,-45.7580336036416
